Compound ID,SMILES,FilterItLogS,Lipinski,SIC0,RNCG,RPCG,ATS0Z,AATS0i,Log_sol
5-Allyl-5-isopropylbarbital,O=C1NC(=O)NC(=O)C1(C(C)C)CC=C,-2.428524214978162,1,0.3379033356379088,0.1629628004805312,0.192887571485969,664,166.745678354034,-1.708
5-Allyl-5-methylbarbital,O=C1NC(=O)NC(=O)C1(C)CC=C,-1.985742307142553,1,0.385111641700118,0.1735691151074379,0.205427310961332,588,167.0593631299996,-1.16
5-Allyl-5-phenylbarbital,O=C1NC(=O)NC(=O)C1(CC=C)c1ccccc1,-3.365289124362623,1,0.3350836479198553,0.1477941460867903,0.175127543295205,770,161.5390812162829,-2.369
5-Ethyl-5-(3-methylbutyl)barbital,O=C1NC(=O)NC(=O)C1(CC)CCC(C)C,-3.180054046202029,1,0.3070203159882776,0.1632026179246183,0.1931573691188475,704,167.7085187192348,-2.658
5-Ethyl-5-isopropylbarbituric acid,O=C1NC(=O)NC(=O)C1(CC)C(C)C,-2.367485352206908,1,0.3418776106000334,0.1740515881565774,0.2060046134012974,628,168.1725112920352,-2.148
5-Ethyl-5-phenylbarbital,O=C1NC(=O)NC(=O)C1(CC)c1ccccc1,-3.30748232333942,1,0.3413328137153022,0.1568660393947751,0.1858699429342679,734,162.7371751861548,-2.322
5-fluorouracil,Fc1c[nH]c(=O)[nH]c1=O ,-1.557362519469581,1,0.6105285271744351,0.2400700499718668,0.2510193532052423,454,179.9055864581456,-1.077
5-hydroxyquinoline,Oc1cccc2ncccc12 ,-2.194275933920694,1,0.3580911800209697,0.5254604398533248,0.3036502767233897,444,157.3480065329024,-2.54
5-Methyl-5-ethylbarbituric acid,O=C1NC(=O)NC(=O)C1(C)CC,-1.921360053268767,1,0.3922416168642852,0.1862058117751947,0.2203749297425899,552,168.8895907227268,-1.228
5-Methylchrysene,c1cccc2c3c(C)cc4ccccc4c3ccc12,-6.152507296609523,0,0.1949443613783868,0.0796228653742804,0.0816891620956199,698,151.4527240621056,-6.59
5-methylcytosine,Nc1c(C)c[nH]c(=O)n1 ,-1.393566751529678,1,0.4372498057655702,0.3326616118810416,0.3006377167601389,398,171.7229261782652,-1.458
5-Nonanone,CCCCC(=O)CCCC,-3.006361383441806,1,0.2304353231482173,0.4718237804038442,0.2084448125608199,406,166.2542223946065,-2.58
6-aminochrysene,Nc3cc2c1ccccc1ccc2c4ccccc34 ,-5.406354497849829,1,0.2302227102387761,0.3793257988525435,0.1488283755796228,710,153.0458733982886,-6.2
6-hydroxyquinoline,Oc2ccc1ncccc1c2 ,-2.194275933920694,1,0.3580911800209697,0.5524072974149383,0.318750279268101,444,157.3480065329024,-2.16
6-methoxypteridine,COc2cnc1ncncc1n2,-2.246537239218853,1,0.4249662171674903,0.3492987205030024,0.1690841356159045,518,168.1932189898886,-1.139
6-Methylchrysene,Cc1cc2c3ccccc3ccc2c4ccccc14,-6.152507296609523,0,0.1949443613783868,0.0796196994432102,0.0817143020297535,698,151.4527240621056,-6.57
"7,12-Dimethylbenz(a)anthracene",Cc1c2ccccc2c(C)c3ccc4ccccc4c13,-6.688797245792665,0,0.1917002779656824,0.0775342804729811,0.0792047951935695,736,152.6269320607773,-7.02
7-methoxypteridine,COc2cnc1cncnc1n2,-2.246537239218853,1,0.4249662171674903,0.3495004759228753,0.1701588407356016,518,168.1932189898886,-0.91
7-methylpteridine,Cc2cnc1cncnc1n2,-2.494347345680769,1,0.3788573220538973,0.260395738871858,0.1890151898553862,454,167.1780385891467,-0.854
8-quinolinol,Oc1cccc2cccnc12 ,-2.194275933920694,1,0.3580911800209697,0.5156549312826114,0.2990057962639896,444,157.3480065329024,-2.42
"9,10-Dimethylanthracene",Cc1c2ccccc2c(C)c3ccccc13,-5.317801426583079,1,0.2031411975791201,0.0921124717084104,0.0940787088445808,590,153.9185608593162,-6.57
9-anthrol,c3ccc2c(O)c1ccccc1cc2c3 ,-3.814541605407488,1,0.2547379046905644,0.4886049450206315,0.2827162319757671,578,152.3899516521996,-4.73
9-Methylanthracene,Cc1c2ccccc2cc3ccccc13,-4.776047009387291,1,0.2084331247347669,0.0950348771420412,0.0980444042444039,552,152.6269320607773,-5.89
Abate,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,-4.106559572810953,0,0.3384682849492893,0.1766295180157244,0.1580474670792814,2198,157.0574725245209,-6.237
Acenapthene,C1Cc2cccc3cccc1c23,-3.699454447047865,1,0.222905136009398,0.1218688594384761,0.124986461710059,442,153.2140360601132,-4.63
Acenapthylene,C1=Cc2cccc3cccc1c23,-3.22987012662429,1,0.2246568136113272,0.1215261661742287,0.1253372016355285,440,150.0436744636996,-3.96
Acephate,COP(=O)(NC(C)=O)SC ,-0.9113698624071436,1,0.4681289526146632,0.2629615351274834,0.2996161951191508,876,167.0624169588095,0.54
Acetamide,CC(=O)N,0.3208631537765057,1,0.5229596049593027,0.5729703730187962,0.3311398255498235,190,174.9853689904161,1.58
Acetanilide,CC(=O)Nc1ccccc1,-1.99573941173124,1,0.3491646673058536,0.3790169038454361,0.2563805554233918,410,161.8581613447759,-1.33
acetazolamide,CC(=O)Nc1nnc(s1)S(N)(=O)=O ,-0.8836993393282091,1,0.5259030199476817,0.1989879304165551,0.1765630462287565,1050,170.1398452396418,-2.36
Acetonitrile,CC#N,-0.1050189455064107,1,0.5644754678724236,1.0,0.295556674716458,124,169.9302885104579,0.26
Acetophenone,CC(=O)c1ccccc1,-1.92681146475785,1,0.3092219987250089,0.5046537126523355,0.2729617848177258,360,157.596902983323,-1.28
acetyl sulfisoxazole,CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C ,-3.248600618292964,1,0.3526310464258353,0.2313876335090657,0.1444380884947439,1078,163.414150359181,-3.59
Acridine,c3ccc2nc1ccccc1cc2c3,-4.011857651918642,1,0.2634215355330259,0.3482643991817427,0.099677659512261,526,153.2098069651409,-3.67
Acrolein,C=CC=O,-0.0866281793474191,1,0.4685463540765222,0.7044232911917763,0.3344051428761337,176,163.188120271187,0.57
Acrylonitrile,C=CC#N,-0.2134402302505839,1,0.516078542239789,0.6856296104694293,0.3214094159283225,160,163.7680124503925,0.15
adenine,Nc1ncnc2nc[nH]c12 ,-1.472358863853532,1,0.4056838710822129,0.2784187975344851,0.1328954339509867,430,174.3173569747497,-2.12
adrenosterone,CC34CC(=O)C1C(CCC2=CC(=O)CCC12C)C3CCC4(=O) ,-4.061784409951408,1,0.2305508189861411,0.2326756863260978,0.1206433880960991,900,160.9450059065103,-3.48
alachlor,CCc1cccc(CC)c1N(COC)C(=O)CCl ,-4.366351025239022,1,0.2892355554020574,0.2521077883207155,0.1685727100623453,990,163.7835812625495,-3.26
aldosterone,CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O ,-2.552498651623018,1,0.2326836389366617,0.1877261987748616,0.1006957188047618,1104,162.3635585848421,-3.85
Aldrin,ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,-5.391961277265739,0,0.3247004538871336,0.1313913606825776,0.1999528209817508,2174,154.2242329298228,-6.307
allantoin,NC(=O)NC1NC(=O)NC1=O ,0.0103144252160455,1,0.478107685767801,0.1747001011692075,0.1605201234856549,538,177.5292614795879,-1.6
allicin,C=CCS(=O)SCC=C,-1.700154208137768,1,0.3714698979969298,0.3705010201182052,0.1264041979145587,802,158.4238714202731,-0.83
allopurinol,O=c1[nH]cnc2[nH]ncc12 ,-1.739429504408073,1,0.4820243404889351,0.2515592104450293,0.2103929094667801,444,171.7181375421069,-2.266
alloxan,O=C1NC(=O)C(=O)C(=O)N1 ,-0.6226834675724673,1,0.5350950905814503,0.173865476884961,0.2057221524680213,500,170.1081664365415,-1.25
alloxantin,C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O),-0.4615851925521903,0,0.4148683683592505,0.1079939764911984,0.0960328788071563,1002,171.2473576355959,-1.99
Altretamine,CN(C)c1nc(nc(n1)N(C)C)N(C)C,-1.619730137895786,1,0.2845478281060806,0.2208842452528971,0.147112267883991,636,173.8517369123176,-3.364
Ametryn,CCNc1nc(NC(C)C)nc(SC)n1,-3.504136584777518,1,0.3148385388207913,0.2371361648613448,0.1527181937407025,842,170.2587315772604,-3.04
Amigdalin,OCC3OC(OCC2OC(OC(C#N)c1ccccc1)C(O)C(O)C2O)C(O)C(O)C3O ,2.138833535268072,0,0.2714151481516333,0.0861838692761109,0.0461720621486034,1500,165.7604734422411,-0.77
Aminocarb,CNC(=O)Oc1ccc(N(C)C)c(C)c1,-2.575956396700409,1,0.309456383127429,0.2803568936942773,0.2813719089414662,638,166.0259047291285,-2.36
aminopyrine,CN(C)c2c(C)n(C)n(c1ccccc1)c2=O ,-2.144891164071779,1,0.292681799316134,0.2633786621982282,0.208840491588403,696,165.0322996416098,-0.364
aminothiazole,Nc1nccs1 ,-0.553266660919497,1,0.55583362792012,0.5282482815329421,0.252666956138412,466,164.9863609187096,-0.36
Amitraz,CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C,-5.457260390387368,1,0.2331775331655262,0.2323935661968577,0.0743121046814257,854,162.1315322377273,-5.47
Amitrole,Nc1nc[nH]n1,-0.2420582882400452,1,0.4581460078048338,0.3789640989464331,0.2467713087591764,272,183.8219571516996,0.522
Amobarbital,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-3.180054046202029,1,0.3070203159882776,0.1632026179246184,0.1931573691188474,704,167.7085187192348,-2.468
ampyrone,Cc2c(N)c(=O)n(c1ccccc1)n2C,-1.673196330705577,1,0.3245888471413928,0.2741935727951679,0.2054823691749756,620,164.9228166977763,-0.624
Ancymidol,COc1ccc(cc1)C(O)(C2CC2)c3cncnc3 ,-3.314748001122422,1,0.2947866563924141,0.307146412001125,0.1309984666937558,782,161.542299170371,-2.596
Androstenedione,CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O,-4.178778802271463,1,0.2150555425583726,0.2666058013606953,0.1383425851407696,838,161.4437082967122,-3.69
Androsterone,CC12CCC(O)CC1CCC3C2CCC4(C)C3CCC4=O,-3.501307414406897,1,0.2052459260896787,0.3068568605175654,0.1642668708753077,842,163.2848019224014,-4.402
Anethole,COc1ccc(C=CC)cc1,-2.376006625930476,1,0.2672297156616445,0.5797335930294769,0.1381748089836896,436,159.6698552605864,-3.13
Aniline ,Nc1ccccc1,-1.189303420893227,1,0.3403508251315999,0.6044660775237294,0.2368203952647502,272,161.8878402514102,-0.41
Anilofos,COP(=S)(OC)SCC(=O)N(C(C)C)c1ccc(Cl)cc1,-3.455880681573642,1,0.3631479786260851,0.1971103490275953,0.1496659152604624,1754,160.5536411805357,-4.432
Anisole,COc1ccccc1,-1.701736293467495,1,0.3179455553999495,0.6938979238553065,0.1653248172183364,324,159.5220621641557,-1.85
Anthracene,c1ccc2cc3ccccc3cc2c1,-4.232376159766473,1,0.2137135814081428,0.0981326272997523,0.1012391778878548,514,151.0123960626038,-6.35
Anthraquinone,O=C1c2ccccc2C(=O)c3ccccc13,-4.03808472318568,1,0.2793200880747561,0.2817374504825654,0.1894242050892944,640,151.0568655441247,-5.19
Antipyrene,Cc1cc(=O)n(c2ccccc2)n1C,-1.876755057809144,1,0.3202493744030662,0.2722673054556553,0.258670822872022,570,162.3723520270572,0.715
Apazone,CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C ,-2.982736720324265,1,0.2915910804261086,0.1872862190609976,0.1409396582144788,920,165.3077514469043,-3.538
"Atovaquone(0,430mg/ml) - neutral",OC4=C(C1CCC(CC1)c2ccc(Cl)cc2)C(=O)c3ccccc3C4=O,-5.755612411009769,0,0.2571905950802412,0.2740397689139433,0.1595406420182906,1292,156.1649890592251,-5.931
Atratone,CCNc1nc(NC(C)C)nc(OC)n1,-3.133234048135712,1,0.3148385388207913,0.258591364076609,0.1785962391735421,650,172.7000277835854,-2.084
Atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,-3.621884537948086,1,0.3394599760991433,0.2486417767892479,0.1603471441779724,836,172.4129185330852,-3.85
Azintamide,CCN(CC)C(=O)CSc1ccc(Cl)nn1,-3.353825597522968,1,0.3799390497821361,0.287589356231759,0.1951827546969254,1130,165.0483799496329,-1.716
Azobenzene,N(=Nc1ccccc1)c2ccccc2,-3.496392828076545,1,0.288990632009699,0.187349518553032,0.1065771237835508,540,158.0495382892704,-4.45
Azodrin,CNC(=O)C=C(C)OP(=O)(OC)OC,-0.7666246439405469,1,0.3717655015172633,0.2249096708246246,0.290974099858691,860,168.7455278552888,0.651
Barban,ClCC#CCOC(=O)Nc1cccc(Cl)c1,-3.661003666696968,1,0.3920305028100787,0.3002631233102422,0.2837121776811592,1160,159.0983310102816,-4.37
Barbital,O=C1NC(=O)NC(=O)C1(CC)CC,-2.33234469704157,1,0.3645415835808113,0.1796287469164128,0.2125982783201808,590,168.4880262415395,-2.4
Bendroflumethiazide,NS(=O)(=O)c3cc2c(NC(Cc1ccccc1)NS2(=O)=O)cc3C(F)(F)F,-4.685466952937578,1,0.4017284762910666,0.1470013660594115,0.1669080340004183,1712,170.5270559816996,-3.59
Benfluralin,CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-4.695777234766082,1,0.3711974984483528,0.1721274719566008,0.1987580121166718,1130,176.7486223773842,-5.53
Benfuracarb,CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc21)C(C)C,-3.884484427160828,1,0.2722721583152493,0.1854839231652636,0.163377828548762,1424,164.4910869717254,-4.71
benodanil,c1c(NC(=O)c2ccccc2(I))cccc1,-4.479541126346632,1,0.3345549143246322,0.2893188912491998,0.2302525978724645,3400,153.9778205235612,-4.21
Benomyl,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12,-3.204080153784406,1,0.3154027243171242,0.1960087977161983,0.1789598842409042,910,166.7936623165124,-4.883
Bensulide,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,-3.80977162564847,1,0.325468751361944,0.1792072107310085,0.1390144783099123,1826,161.6627644386889,-4.2
Benzaldehyde,O=Cc1ccccc1,-1.519528125125393,1,0.3403508251315999,0.5077912247654761,0.254918064639622,322,155.894120755571,-1.19
Benzamide,NC(=O)c1ccccc1,-1.182034944233226,1,0.3858911107998991,0.39770883991128,0.2699932243278931,372,161.1672128382652,-0.96
Benzene ,c1ccccc1,-1.364304252980212,1,0.2789429456511299,0.1666666666666667,0.1666666666666667,222,155.8560040571245,-1.64
benzhydrol,c1ccccc1C(O)c2ccccc2,-2.874118949194879,1,0.2543638156235023,0.3797501153192795,0.2092841037351359,544,155.8765284332111,-2.55
Benznidazole,O=C(Cn1ccnc1N(=O)=O)NCc2ccccc2,-2.687974282519597,1,0.3567265761093988,0.188215027767127,0.2097916005535707,832,165.8663937425319,-2.81
Benzo(a)fluorene,C1c2ccccc2c3ccc4ccccc4c13,-5.354963534134187,1,0.2014106951529819,0.0885195773510694,0.0899738409499349,624,150.8453750972755,-6.68
Benzo(a)pyrene,c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,-6.446629430587615,0,0.190886800584993,0.0817349545242954,0.0843248173305743,732,148.5905920653434,-8.699
Benzo(b)fluoranthene,c1ccc2c(c1)c3cccc4c3c2cc5ccccc54,-6.446629430587615,0,0.190886800584993,0.0818724299620131,0.0844963568499548,732,148.5905920653434,-8.23
Benzo(b)fluorene,C1c2ccccc2c3cc4ccccc4cc13,-5.354963534134187,1,0.2014106951529819,0.08840797861393,0.0907655351056193,624,150.8453750972755,-8.04
Benzo(e)pyrene,c1ccc2c(c1)c3cccc4ccc5cccc2c5c43,-6.446629430587615,0,0.190886800584993,0.081843882724774,0.0836242707013812,732,148.5905920653434,-7.8
Benzo(j)fluoranthene,c1ccc2c3c(ccc2c1)c4cccc5cccc3c45,-6.446629430587615,0,0.190886800584993,0.0818730189037318,0.0836530601709861,732,148.5905920653434,-8.0
Benzo(k)fluoranthene,c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-6.446629430587615,0,0.190886800584993,0.0817358540443095,0.084353483893476,732,148.5905920653434,-8.49
Benzo[ghi]perylene,c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,-7.274652131322883,0,0.1841128694410983,0.0809106679255764,0.08347890358148,804,147.308460537382,-9.018
Benzocaine,CCOC(=O)c1ccc(N)cc1,-1.905416877309766,1,0.3408131113968053,0.3541149051999237,0.2585529466679396,512,163.364609195293,-2.616
benzoin,OC(C(=O)c1ccccc1)c2ccccc2,-2.829451991582596,1,0.2695528851729821,0.2996631538351807,0.1668017768377053,644,155.894120755571,-2.85
Benzonitrile,N#Cc1ccccc1,-1.652191822365822,1,0.350157791839107,0.4135684620220493,0.2129958285722426,306,155.6452935047112,-1.0
Benzophenone,O=C(c1ccccc1)c2ccccc2,-3.348507465499202,1,0.2609445436038969,0.3342924145324377,0.2229878856187113,542,153.4564348006246,-3.12
benzothiazole,c2ccc1scnc1c2 ,-2.180540890734355,1,0.4135200051928959,0.4330233959611612,0.1699098807369202,562,152.1941873400961,-1.5
Benzotriazole,c2ccc1[nH]nnc1c2,-1.882297781378852,1,0.4020163673160596,0.3999931788268276,0.2981453088920528,368,165.6481846493747,-0.78
Benzoxazole,c2ccc1ocnc1c2,-2.106628780862065,1,0.4135200051928959,0.5357303593615352,0.2192275029845312,370,157.7742929545532,-1.16
Benzylchloride,ClCc1ccccc1,-2.619390793417724,1,0.3293393139293539,0.2662361020221473,0.1371236250511734,548,156.6762323077762,-2.39
Benzyltrifluoride,FC(F)(F)c1ccccc1,-2.504427216735423,1,0.3854275064423053,0.2119031133638727,0.530479223137889,500,181.520708818083,-2.51
benzylurea,NC(=O)NCc1ccccc1 ,-1.667833922050334,1,0.3579776942245339,0.2781213439525,0.2467080576270796,460,165.3077514469043,-0.95
Betamethasone-17-valerate,CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,-4.582358433809272,1,0.2290041109621078,0.1532732653356349,0.1043244604769333,1474,164.5304565349608,-4.71
Bibenzyl ,C(Cc1ccccc1)c2ccccc2,-4.209226444577379,1,0.2080145976765095,0.0828176856262502,0.0832325051728016,518,155.8560040571245,-4.62
Biphenyl,c1ccc(cc1)c2ccccc2,-3.384314447047865,1,0.222905136009398,0.0994975852050603,0.1006143879872558,442,153.2140360601132,-4.345
biquinoline,c2ccc1nc(ccc1c2)c4ccc3ccccc3n4 ,-5.70820771624587,1,0.2495112497836532,0.2277287389867506,0.0826781192864592,758,153.8684487353434,-5.4
borneol,CC1(C)C2CCC1(C)C(O)C2,-1.906195607248686,1,0.2314252028779518,0.528313435157089,0.2832815983844185,442,164.8935373496201,-2.32
Bromacil,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O ,-3.11182505890349,1,0.3719130028712083,0.2403257395970015,0.2543997283820787,1788,165.8528610663051,-2.523
bromadiolone,OC(CC(c1ccccc1)c3c(O)c2ccccc2oc3=O)c4ccc(cc4)c5ccc(Br)cc5 ,-8.582342265507409,0,0.2369718865736799,0.1925362147297724,0.1304955837978431,2584,154.1087533259953,-4.445
Bromobenzene,Brc1ccccc1,-2.478313352247709,1,0.3696025301680662,0.1877259404007975,0.1915573627391138,1446,152.0766889251038,-2.55
Bromochloromethane,ClCBr,-1.714583554173917,1,0.8277293767706428,0.6030679280770066,0.4106571558499997,1552,160.8709916790796,-0.89
Bromodichloromethane,BrC(Cl)Cl,-2.003197444955271,1,0.8277293767706428,0.3880599205467065,0.6771060682462109,1840,157.5193468376098,-1.54
Bromoethane,CCBr,-1.459196529827769,1,0.4329316468984661,0.6263110616947762,0.2580826615072736,1302,164.7178553426556,-1.09
Bromomethane,CBr,-1.030790583239746,1,0.5904362833084089,0.9192729726319891,0.3333333333333334,1264,164.2226365205494,-0.79
Bromophos,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-4.345056503644125,1,0.5024051678580502,0.334105237493297,0.3001715953737893,2772,155.9681301146455,-6.09
bromopropylate,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 ,-5.289736101795606,1,0.2967561934328374,0.2800496245770903,0.2113821948282494,3270,156.5703180054075,-4.93
bromoxynil,Oc1c(Br)cc(C#N)cc1Br ,-3.308410736586619,1,0.5045984773991835,0.5990540760620222,0.3474275664514767,2818,151.2954670139463,-3.33
brompyrazone,c1ccccc1n2ncc(N)c(Br)c2(=O),-2.838154217518803,1,0.4043346616529444,0.2987771443210594,0.2166540975125724,1804,161.1313965985431,-3.127
bupirimate,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C ,-4.243078687237859,1,0.3084718163122939,0.1891952721883962,0.2058914138484803,1136,168.7776487466573,-4.16
Butabarbital,O=C1NC(=O)NC(=O)C1(CC)C(C)CC,-2.774595550226759,1,0.3229970667749929,0.1684351843448941,0.1993572467540074,666,167.9180637521124,-2.39
butacarb,c1(C(C)(C)C)cc(C(C)(C)C)cc(OC(=O)NC)c1,-4.494356795774824,1,0.2419440442933694,0.2765759726918145,0.2775834693994905,778,164.4044007377551,-4.24
butachlor,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC ,-5.563389051289497,1,0.2580476149935558,0.2269425122535629,0.1531072251184658,1104,164.1205333700505,-4.19
butallylonal,CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O ,-3.666625535117526,1,0.3536750359918656,0.1625907501909554,0.1924477515951988,1926,165.2157047131636,-2.647
Butamben,CCCCOC(=O)c1ccc(N)cc1,-2.726825268566013,1,0.2997154164840501,0.3272606763548243,0.239104823196354,588,163.8153562678874,-3.082
Butan-2-ol,CCC(C)O,-0.3986061027898509,1,0.2966396176163633,0.7487281778010215,0.4004654894304374,218,169.4536820269994,0.47
Butane,CCCC,-1.282733202819753,1,0.2266982160150638,0.2683828014144161,0.1081890671343785,154,168.310996043035,-2.57
Butanethiol ,CCCCS,-1.494402962622406,1,0.2966396176163633,0.5058508861873903,0.2882612226535995,410,164.245583453506,-2.18
Butethal,CCCCC1(CC)C(=O)NC(=O)NC1=O,-3.148395550226759,1,0.3229970667749929,0.167983803942887,0.1988161089852074,666,167.9180637521124,-1.661
Buthidazole,CN1CC(O)N(C1=O)c2nnc(s2)C(C)(C)C,-1.109942196970163,1,0.3559049822863456,0.2207133695772968,0.1950686082762358,956,168.1763219191843,-1.877
Buturon,CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,-2.657603371098125,1,0.3389813414121665,0.2336626382680461,0.2396476864236302,896,162.1225030563668,-3.9
Butyl acetate,CCCCOC=O,-1.095060189493875,1,0.3260752345279584,0.543356659728409,0.3397573355709789,318,167.8853454292641,-1.37
Butylate,CCSC(=O)N(CC(C)C)CC(C)C,-2.530748860589655,1,0.2627972035657037,0.3269574539581327,0.2759545553239517,788,166.266623496225,-3.68
Butylbenzene,CCCCc1ccccc1,-3.208412394121515,1,0.2137135814081428,0.1186478263392034,0.1135463759798273,374,160.6996120516452,-4.06
Butyraldehyde,CCCC=O,-0.8859523521091479,1,0.3347983891019821,0.7260273576949166,0.2859087154310838,216,167.0746097197302,-0.01
Caffeine,Cn1cnc2n(C)c(=O)n(C)c(=O)c12,-0.5187265173123381,1,0.3891327633695578,0.2047782015085878,0.2071765823057957,622,169.9747579919787,-0.876
Camphor,CC1(C)C2CCC1(C)C(=O)C2,-2.598982416544808,1,0.2427341114633689,0.4940155589560087,0.2297731540471981,440,163.4102695959438,-1.96
Caproaldehyde,CCCCCC=O,-1.755874368801621,1,0.2748250104532309,0.5781656571494919,0.2277009434041344,292,166.5910129807099,-1.3
captafol,ClC(Cl)C(Cl)(Cl)SN2C(=O)C1CC=CCC1C2=O ,-2.916172212561415,1,0.4411317249554516,0.201322891702834,0.1792828037946597,1958,159.048614148183,-5.4
Carbanilide,O=C(Nc1ccccc1)Nc2ccccc2,-3.459446226108946,1,0.3081637567083403,0.2225860047829845,0.2337663159709871,642,159.8310666029817,-3.15
Carbaryl,CNC(=O)Oc1cccc2ccccc12,-3.146572031205256,1,0.3202493744030662,0.3077803032926873,0.3094049812114608,620,159.1449646062207,-3.224
Carbazole,c1ccc2c(c1)[nH]c3ccccc32,-3.740186348236067,1,0.2707093930310581,0.4555538903202334,0.2140173579397366,490,154.4105092776473,-5.27
Carbetamide,c1c(NC(=O)OC(C)C(=O)NCC)cccc1,-2.616770319564508,1,0.3165263962287297,0.2294608289539389,0.2166862698880855,738,165.4257178331965,-1.83
Carbofuran,CNC(=O)Oc1cccc2CC(C)(C)Oc12,-3.133455202870468,1,0.3073464179022993,0.2991183125300176,0.2549713910068582,688,163.3190636664914,-2.8
Carbophenthion,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,-4.285295721364671,0,0.3709528542057647,0.2707296702913824,0.2082424126559806,1822,156.6012481634201,-5.736
Carboxin,CC1=C(SCCO1)C(=O)Nc2ccccc2,-2.965548913873437,1,0.3389813414121665,0.3387444716728611,0.180994764278808,878,159.1356617589772,-3.14
Carbromal,CCC(Br)(CC)C(=O)NC(N)=O,-1.96234389273102,1,0.3819171149335837,0.2482520391758023,0.2249724225602379,1716,168.9775414644095,-2.68
Carvacrol,c1(O)c(C)ccc(C(C)C)c1,-2.559453133777759,1,0.2547379046905644,0.5875973435588597,0.3392501324300256,438,161.6896790016794,-2.08
Carvone,CC(=C)C1CC=C(C)C(=O)C1,-2.158253133777759,1,0.2547379046905644,0.4341784975221696,0.2334371601644588,438,161.6896790016794,-2.06
chloralose,OCC(O)C2OC1OC(OC1C2O)C(Cl)(Cl)Cl ,0.0598565925347027,1,0.3884488927744057,0.1642080626302589,0.1003521623769488,1550,166.6298221161586,-1.84
Chloramphenicol,OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)N(=O)=O,-2.409548242205167,1,0.3957316356993691,0.1775582528059985,0.1211637046624899,1404,165.6189109858528,-2.111
Chlorazine,CCN(CC)c1nc(Cl)nc(n1)N(CC)CC,-3.741022244430388,1,0.2938930771240311,0.2349077506264645,0.1589996777298296,950,170.7419107930238,-4.411
Chlorbromuron,CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,-3.255395919170906,1,0.4336723337244952,0.2421137646954649,0.2729482717572569,2074,163.6573488213756,-3.924
Chlorbufam,CC(OC(=O)Nc1cccc(Cl)c1)C#C,-2.674858130277874,1,0.3688604835332905,0.3122112384362658,0.2972609379256416,872,159.7686599785756,-2.617
Chlordane,ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.504624227887643,0,0.3390616976896285,0.140805227003334,0.1930289949034061,2678,155.1135373158623,-6.86
Chlordene,ClC2=C(Cl)C3(Cl)C1C=CCC1C2(Cl)C3(Cl)Cl ,-5.31998617385594,0,0.3452199492189845,0.1392026933245476,0.2122058726327159,2100,153.9275472703134,-5.64
chlordimeform,CN(C)C=Nc1ccc(Cl)cc1C,-3.154599702156546,1,0.3181898332820658,0.4248407348947754,0.1197651444637421,760,163.9427919481591,-2.86
Chlorimuron-ethyl (ph 7),CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c2nc(Cl)cc(OC)n2,-3.80910556790246,1,0.3786729480558061,0.1677717084088402,0.1182857619427833,1680,164.4961267329937,-4.576
chloroacetamide,NC(=O)CCl ,-0.3995942816101366,1,0.6494834702380792,0.4858392237694095,0.3055529050319999,478,173.1233440784885,-0.02
Chloroacetonitrile,ClCC#N,-0.8562781079705095,1,0.7420981285103055,0.6412723577412037,0.3563307955468038,412,167.1372511425664,-0.092
